Provinsi;Kabupaten;Kode;Nama;Alamat;Kode_prov;Kode_kab
SUMATERA UTARA;SERDANG BEDAGAI;1218013;RSU Trianda;Jln.Medan - Tebing Tinggi Km.42,5 No.752B Desa Pasar Bengkel, Kecamatan Perbaungan, Kabupaten Serdan;12;1218
SUMATERA UTARA;SERDANG BEDAGAI;1218025;RSU Sawit Indah Perbaungan;Jl. May.Jend (Purn) H.T. Rizal Nurdin No.10 Perbaungan;12;1218
SUMATERA UTARA;SERDANG BEDAGAI;1218125;RSUD Sultan Sulaiman Syariful Alamsyah;Kabupaten Serdang Bedagai;12;1218
SUMATERA UTARA;SERDANG BEDAGAI;1218024;RSU Melati;Jl. Deli No.115 Perbaungan, Serdang Bedagai;12;1218
SUMATERA UTARA;SIMALUNGUN;1209078S;RS GKPS PEMATANG RAYA;Jl.Pdt.J.Wismar Saragih No.133 Pematang Raya;12;1209
SUMATERA UTARA;SIMALUNGUN;1273092;RS Mina Padi;Jl. Medan KM.10,Pematang Siantar;12;1209
SUMATERA UTARA;SIMALUNGUN;1209021;RS PTP IV Laras;Serbalawan Kab.Simalungun;12;1209
SUMATERA UTARA;SIMALUNGUN;1209054;RSU Bethesda GKPS;Seribu Dolok,Kab.Simalungun;12;1209
SUMATERA UTARA;SIMALUNGUN;1209077;RSUD TUAN RONDAHAIM;Komplek Perkantoran SKPD PEMKAB Simalungun;12;1209
SUMATERA UTARA;SIMALUNGUN;1209076;RSUD Simalungun;Kabupaten Simalungun;12;1209
SUMATERA UTARA;SIMALUNGUN;1209010;RS PTP VIII Balimbingan;Balimbingan Pematang Siantar;12;1209
SUMATERA UTARA;SIMALUNGUN;1209032;RS Bridgestone Sumatera Rubber Estate;Dolok Marangir,Kab.Simalungun;12;1209
SUMATERA UTARA;SIMALUNGUN;1209065;RSU Parapat;JL. KOLONEL TPR SINAGA, PARAPAT;12;1209
SUMATERA UTARA;TAPANULI SELATAN;1203033;RSU Sipirok;Jl. RSU No.1,Sipirok Tapsel;12;1203
SUMATERA UTARA;TAPANULI TENGAH;1204056;RSUD Pandan;Jl. Dr. Ferdinan Lumbantobing No. 5 Pandan;12;1204
SUMATERA UTARA;TAPANULI TENGAH;1271031;Rumkitban Sibolga;Jl. Anggrek No.6,Sibolga;12;1204
SUMATERA UTARA;TAPANULI UTARA;1205141;RSU HKBP Nainggolan;Nainggolan,Kab.Tapanuli Utara;12;1205
SUMATERA UTARA;TAPANULI UTARA;1205013;RSU Tarutung;Jl. Agus Salim No. 1 Tarutung;12;1205
SUMATERA UTARA;TOBA SAMOSIR;1206063;RSU Nuraini;Jl Lintas Sumatera, Bloksongo;12;1206
SUMATERA UTARA;TOBA SAMOSIR;1205046;RSU Porsea;Jl. Raja Sipakko Napitulu, Ds. Parparean I, Kec. Porsea, Kab. Toba Samosir;12;1206
SUMATERA UTARA;TOBA SAMOSIR;1205061;RS HKBP Balige;Jl. Gereja No.17,Balige;12;1206
SUMATERA BARAT;AGAM;1307017;RSIA REZKI BUNDA;Jln. Gajah Mada No. 435A Lansano. Kec. Lubuk Basung;13;1307
SUMATERA BARAT;AGAM;1308016;RSU Lubuk Basung;Jl. M.Hatta Padang Baru,Lubuk Basung;13;1307
SUMATERA BARAT;DHARMASRAYA;1311013;RSU Sungai Dareh;Jl. Lintas Sumatera KM 2, Kec.Pulau Punjung Kab.Dharmasraya;13;1311
SUMATERA BARAT;KAB. SOLOK;1303023;RSUD Arosuka,Solok;Jl. Lintas Sumatera Aro Suka Solok,Kab.Solok;13;1303
SUMATERA BARAT;KEPULAUAN MENTAWAI;1301010;RSUD Kep. Mentawai;Jl. Raya Tuapejat KM.9 - Sipora Utara;13;1301
SUMATERA BARAT;KOTA BUKITTINGGI;1375051;RUMAH SAKIT UMUM MADINA;Jl.Guru Hamzah No. 17;13;1375
SUMATERA BARAT;KOTA BUKITTINGGI;1375025;Rumkit Tk IV Bukit Tinggi;Jl. Jen Sudirman 37,Bukittinggi;13;1375
SUMATERA BARAT;KOTA BUKITTINGGI;1375040;RS Ibnu Sina Bukittinggi;Jl. Batang Agam, Belakang Balok;13;1375
SUMATERA BARAT;KOTA BUKITTINGGI;1375014;RSU Dr. Achmad Mochtar;Jl. Dr. A.Rivai Bukittinggi;13;1375
SUMATERA BARAT;KOTA BUKITTINGGI;1375036;RS Stroke Nasional Bukittinggi;Jl. Jend Sudirman,Bukittinggi;13;1375
SUMATERA BARAT;KOTA BUKITTINGGI;1375052;RS THT Sitawa Sidingin;Jl.A.Rivai Bukittinggi;13;1375
SUMATERA BARAT;KOTA PADANG;1371451;RSB Cicik;Jl. Dr.Sutomo No 94 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371273;RSB Bunda Padang;Jl. Gajah Mada No.35,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371305;Semen Padang Hospital;Jl. By Pass KM 7 Kelurahan Pisang Kecamatan Pauh;13;1375
SUMATERA BARAT;KOTA PADANG;1371446;RSU Citra BMC Padang;Jl. Proklamasi No 37 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371375;RS Jantung Sumbar;Jl. Khatib Sulaiman No.71,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371449;RS Khusus Bersalin Mitra Medika;Jl.Raya By Pass KM 8,5 Kp dalam Kuranji Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371452;RSIA BKM Padang;JL. H.Agus Salim No 173 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371444;RSUD dr. Rasidin Padang;Sei.Sapih Kec.Kuranji,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371454;RS Gigi Mulut Baiturrahmah;Jl. Raya by Pass Air Pacah Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371457;RS Mata Padang Eye Center;Jl.Pemuda No 53 C Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371456;RSI Siti Rahmah;JL.Raya by Pass KM 15 Air Pacah Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371010;RSU Dr. M.Jamil;Jl. Perintis Kemerdekaan Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371032;RS Yos Sudarso;Jl. Situjuh No. 1,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371091;RS Islam IIbnu Sina;Jl. Gajah Mada Gunung Pangilun Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371123;RS Bhayangkara Sumbar;Jl. Jati No.I Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371251;RS Jiwa Puti Bungsu;Jl. H.Agus Salim No.36 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371284;RS Selaguri;Jl. A.Yani No.26,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371316;RSJ Prof.Dr. Hasan Basri Saanin Datuk Tan Pariama;Jl. Raya Ulu Gadut,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371459S;RS Mata Regina Eye Center Padang;Jl. H.Agus Salim No 11 A Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371447;RS Asri;Jl. M.Hatta No 59 Anduring Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371450;RSB Ananda;Jl. Bandar Purus No 29 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371422;RSK Bedah Ropanasuri;Jl. Aur No.8,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371453;RSB Tiara Anggrek;Jl. Adinegoro No 27 Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371458;KLINIK ANISA MEDICAL CENTRE;JL. PROF.DR. HAMKA NO. 31 C;13;1375
SUMATERA BARAT;KOTA PADANG;1371455;RSIA Siti Hawa;Jl Parak Gadang Raya No 35 A Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371021;Rumkit Tk III Reksodiwiryo Padang;Jl. Dr Wahidin No.1,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1306043;RSB An-Nisa;Jl. Pemuda No.18,Padang;13;1375
SUMATERA BARAT;KOTA PADANG;1371112;RS Aisyah;Jl. H.Agus Salim No.6,Padang;13;1375
SUMATERA BARAT;KOTA PADANG PANJANG;1374024;RS Ibnu Sina Padang Panjang;Jl. Sukarno. Hatta,Padang Panjang;13;1374
SUMATERA BARAT;KOTA PADANG PANJANG;1374013;RSU Padang Panjang;Jl. Tabek Gadang Kelurahan Ganting Kec.Padang Panjang Timur Kota Padang Panjang;13;1374
SUMATERA BARAT;KOTA PARIAMAN;1377003S;RS Aisyiyah Pariaman;Jl. Abdul Muis No. 26 Taratak;13;1377
SUMATERA BARAT;KOTA PARIAMAN;1306015;RSU Pariaman;Jl. Prof M Yamin SH No 5,Pariaman;13;1377
SUMATERA BARAT;KOTA PAYAKUMBUH;1376015;RSUD Dr Adnaan WD;Jl. AIS Nasution 25,Balai Kaliki Payakumbuh;13;1376
SUMATERA BARAT;KOTA PAYAKUMBUH;1376011;RSU Ibnu Sina;Jl.Pemuda No 14 Payakumbuh;13;1376
SUMATERA BARAT;KOTA SAWAH LUNTO;1373012;RSU Sawah Lunto;Jl. Kartini No.18,Sawah Lunto;13;1371
SUMATERA BARAT;KOTA SOLOK;1372011;RSUD Solok;Jl. Simpang Rumbio,Solok;13;1372
SUMATERA BARAT;KOTA SOLOK;1372012;RST Solok;JL. Datuk Perpatih Nan Sabatang Solok;13;1372
SUMATERA BARAT;LIMA PULUH KOTA;1308010;RSUD dr. ACHMAD DARWIS;Jl. Tan Malaka No.1, Kec.Suliki;13;1308
SUMATERA BARAT;LIMA PULUH KOTA;1308012S;RS Bersalin Harapan Bunda;-;13;1308
SUMATERA BARAT;PADANG PARIAMAN;1306056;RSUD Padang Pariaman;Jl.raya Padang bukittingi Km.42 Parit malintang;13;1306
SUMATERA BARAT;PASAMAN;1309011;RSU Lubuk Sikaping;Jl. Jen Sudirman No.33,Lubuk Sikaping;13;1309
SUMATERA BARAT;PASAMAN BARAT;1309022;RS Islam Ibnu Sina;Ds.Simpang Ampat Kab.Pasaman;13;1312
SUMATERA BARAT;PASAMAN BARAT;1312024;RSUD Pasaman Barat;Jl.Jenderal Sudirman, Simpang Ampek, Pasaman Barat;13;1312
SUMATERA BARAT;PESISIR SELATAN;1302011;RSUD Dr. Muhammad Zein Painan;Jl. Dr A Rivai Painan;13;1302
SUMATERA BARAT;SIJUNJUNG;1304014S;Rumah Sakit Umum daerah Kabupaten Sijunjung;Jl. Lintas Sumatera Km.110 Tanah Badantuang;13;1304
SUMATERA BARAT;SOLOK SELATAN;1303012;RSU Muara Labuh;Jl. Raya Km.1,Muara Labuh Solok;13;1310
SUMATERA BARAT;TANAH DATAR;1305015S;RSIA Sayang Ibu;Jl. Hamka no. 273 Parakjuar Batusangkar;13;1305
SUMATERA BARAT;TANAH DATAR;1305014;RSU Prof Dr M.A Hanafiah;Jl. Bundo Kanduang no 1 Batusangkar;13;1305
R I A U;BENGKALIS;1408011;RSU Bengkalis;Jl. Kelapapati Tengah No.90, Bengkalis;14;1408
R I A U;BENGKALIS;1408032;RSUD Kec.Mandau;Jl. Stadion No.10 Duri,Bengkalis;14;1408
R I A U;BENGKALIS;1408055;RSIA Mutia Sari;Jl. Bathin Betuah No.1-A Simp.Padang Duri;14;1408
R I A U;BENGKALIS;1408067;RS PT Chevron Pasific Indonesia;Jl. Komplek Merapi Duri Camp.PT Chevron Pasific Indonesia;14;1408
R I A U;BENGKALIS;1408080;RUMAH SAKIT PERMATA HATI;Jl. Jend. Sudirman No. 37;14;1408
R I A U;BENGKALIS;1408079;Rumah Sakit Thursina;Jl. Hangtuah No. 93;14;1408
R I A U;INDRAGIRI HILIR;1403036;RS Indragiri;JL. TRIMAS NO. 77;14;1403
R I A U;INDRAGIRI HILIR;1403035;RSUD Tengku Sulung;Jl Penunjang Pulau Kijang, Kec.Reteh;14;1403
R I A U;INDRAGIRI HILIR;1403024;RSUD RAJA MUSA;JL. Tunas Harapan Sungai Guntung;14;1403
R I A U;INDRAGIRI HILIR;1403013;RSU Puri Husada Tembilahan;Jl. Veteran 52,Hilir Tembilahan;14;1403
R I A U;INDRAGIRI HULU;1402012;RSU Indrasari Rengat;Jl. Lintas Timur Sumatera Rengat;14;1402
R I A U;KAMPAR;1406046;RSIA Norfa;Jl. Mayor Ali Rasyid No. 17 ABCD Bangkinang;14;1406
R I A U;KAMPAR;1406043S;RS. MESRA;JL. RAYA PASIR PUTIH NO. 3A-B KEC. SIAK HULU;14;1406
R I A U;KAMPAR;1406042;RS Ibnu Sina Bangkinang;Jl. Prof.M. Yamin,SH No.16A Bangkinang;14;1406
R I A U;KAMPAR;1406044;RSIA Husada Bunda;Jln, M. Yamin salo;14;1406
R I A U;KAMPAR;1406016;RSU Bangkinang;Jl. A Rahman Saleh,Bangkinang;14;1406
R I A U;KAMPAR;1406031;RS Tandun;Komplek PTPN V Tandun Kampar;14;1406
R I A U;KAMPAR;1406045;RSIA Bunda Anisyah;Jl. Raya Pekanbaru - Bangkinang KM 52;14;1406
R I A U;KOTA DUMAI;1473013;RSUD Kota Dumai;Jl. Tanjung Jati No.4,Dumai;14;1473
R I A U;KOTA DUMAI;1473078;Rumkit Bhayangkara Dumai;Jl. Hang Tuah No.1 Dumai;14;1473
R I A U;KOTA DUMAI;1473024;RS Pertamina Dumai;Jl. Raya Bukit Datuk,Dumai;14;1473
R I A U;KOTA PEKAN BARU;1471390S;RS Awal Bros Panam;Jl. HR. Soebrantas No 88 Panam;14;1471
R I A U;KOTA PEKAN BARU;1471391S;RS Mata Pekanbaru Eye Center;JL Soekarno Hatta No 236 Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471387S;RSIA Zainab;Jln. Ronggo warsito I No 01;14;1471
R I A U;KOTA PEKAN BARU;1471011;RSUD Arifin Achmad,Pekanbaru;Jl. Diponegoro No. 2, Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471033;RS BHAYANGKARA PEKAN BARU POLDA RIAU;Jl. Kartini No.14,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471055;RS Santa Maria Pekanbaru;Jl. A.Yani 68,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471146;RS Jiwa Tampan;Jl. H.R. Subrantas Km.12,5,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471161;RS Bina Kasih;Jl. Samanhudi No.3-5,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471226;RS Awal Bros Pekanbaru;Jl. Sudirman No.117,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471067;RS Eka Hospital Pekanbaru;Jl. Soekarno- Hatta Km.6,5;14;1471
R I A U;KOTA PEKAN BARU;1471248;RS Nusalima;Jl. Ronggowarsito No.40,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471091;RSUD Petala Bumi;Jl. Dr. Soetomo No.65, Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471371;RS Lancang Kuning;Jl. Ronggowarsito Ujung No.5A,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471389S;RS Andini Rumbai;PT. Andini Rumbai;14;1471
R I A U;KOTA PEKAN BARU;1471383S;RSIA Sansani;Jl. Soekarno Hatta Atas Pekan Baru;14;1471
R I A U;KOTA PEKAN BARU;1471384;RS A. Yani;Jl. A. Yani No. 73;14;1471
R I A U;KOTA PEKAN BARU;1471022;RS Tk IV Pekanbaru;Jl. Kesehatan No 2 Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471044;RS PT Caltex Rumbai;Rumbai Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471135;RS Islam Ibnu Sina;Jl. Melati No.60,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471150;RS Yayasan Abdurrab;Jl. Jend.Sudirman 410,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471215;RS TNI AU-LANUD ROESMIN NURJADIN;Simpang Tiga,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471237;RSAB Eria Bunda;Jl. KH.Ahmad Dahlan No.163,Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471079;RS Khusus Bedah & Kebidanan Syafira;Jl. Jenderal Sudirman No.134, Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471259;"RSIA""Andini""";Jl. Tuanku Tambusai No.55 - Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471382;RSU Pekanbaru Medical Center;Jl. Lembaga Pemasyarakatan No.25, Gobah Pekanbaru;14;1471
R I A U;KOTA PEKAN BARU;1471385;RSIA Labuh Baru;Jl. Durian No 45 Kel. Labuh Baru Timur Kec. Payung Sekaki Pekanbaru - RIAU;14;1471
R I A U;KOTA PEKAN BARU;1405015;RSUD Siak;Jl. Raja Kecik No.1 Kampung dalam,Siak Sri Indrapura;14;1471
R I A U;KOTA PEKAN BARU;1471386S;RS Bersalin ANNISA;Jl. Garuda Ujung No,66;14;1471
R I A U;KUANTAN SENGINGI;1401011;RSUD Teluk Kuantan;Jl. Kesehatan No. 1 Sinambek;14;1401
R I A U;MERANTI;1410043;RSUD KABUPATEN KEPULAUAN MERANTI;JL. DORAK;14;1410
R I A U;PELALAWAN;1404026;RSU MEDICARE SOREK;Jl. Dt. Laksamana Sorek I kec Pkl.Kuras;14;1404
R I A U;PELALAWAN;1404014;RSUD Selasih Riau;Kabupaten Pelalawan Propinsi Riau;14;1404
R I A U;PELALAWAN;1404027;RS. AMALIA MEDIKA;Jl. Lintas Timur Pangkalan Kerinci - Pelalawan - Riau;14;1404
R I A U;ROKAN HILIR;1409012;Rumah Sakit Agung;Jalan Jenderal Sudirman km.8;14;1409
R I A U;ROKAN HILIR;1409022;RSUD.Dr. R.M. Pratomo Bagansiapiapi;Jl. Pahlawan No.13,Bagansiapiapi;14;1409
R I A U;ROKAN HULU;1407013S;RS Azzahra;Jl Rambutan no 3 Ujung batu Kab Rokan Hulu;14;1407
R I A U;ROKAN HULU;1407014S;RS Surya Insani;Jl. Diponegoro KM 4 Pasir Pengaraian;14;1407
R I A U;ROKAN HULU;1407011;RUMAH SAKIT UMUM DAERAH ROKAN HULU;Jl. Syekh Ismail, Pasir Pengaraian;14;1407
R I A U;ROKAN HULU;1407012S;RS Awal Bros Intan Medika;Jl. Jenderal Sudirman No. 314;14;1407
R I A U;ROKAN HULU;1407020;RS PTPN V Kbn Sri Rokan;Pos Ujung Batu Tandan Kampar;14;1407
J A M B I;BATANG HARI;1504018S;RS Mitra Medika Batanghari;Jl. Gajah Mada Kel. Teratai Kec. Muara Bulian;15;1504
J A M B I;BATANG HARI;1504017S;ROYAL PRIMA JAMBI;Jl. Raden Wijaya Rt.35 kel. Thehok Kec. Jambi Selatan;15;1504
J A M B I;BATANG HARI;1504015;RSUD HAMBA Batang Hari;Jl. Dr. Sri Sudewi,Muara Bulian;15;1504
J A M B I;BUNGO;1509025S;RSAB Barkah Bungo;-;15;1509
J A M B I;BUNGO;1509016S;RS Sentral Medika;Jl. Rangkayo Hitam Rt. 20 Rw.07 Kelurahan Jaya Setia;15;1509
J A M B I;BUNGO;1509013;RSUD H. Hanafi/Muara Bungo;Jl. Teuku Umar 88 Muara Bungo;15;1509
J A M B I;BUNGO;1509024;RS Bersaudara Mandiri;Jl. Lintas Sumatera Km. 04 Muara Bungo;15;1509
J A M B I;KERINCI;1404025;RS Efarina Etaham;Jl. Lintas Timur No.1, Pangkalan Kerinci - Riau;15;1404
J A M B I;KERINCI;1501012;RSU May.H.A. Thalib/Sungai Penuh;Jl. Basuki Rahmat Sungai Penuh, Kerinci;15;1501
J A M B I;KOTA JAMBI;1571163S;RSU BAITURRAHIM JAMBI;Jl. Prof. M. Yamin SH, No. 30 Kel. Lebak Bandung;15;1571
J A M B I;KOTA JAMBI;1571160;RS Puri Medika;Griya Aur Duri Blok E No.217;15;1571
J A M B I;KOTA JAMBI;1571012;RSU Raden Mattaher Jambi;Jl. Letjen Suprapto 31,Jambi;15;1571
J A M B I;KOTA JAMBI;1571034;Rumkit Bhayangkara Jambi;Jl. Raden Mathaher No.03 Jambi;15;1571
J A M B I;KOTA JAMBI;1571056;RS Budhi Graha;Jl. Dr. Setia Budi 5,Jambi;15;1571
J A M B I;KOTA JAMBI;1571147;Siloam Hospital Jambi;Jl. Soekarno - Hatta Palmerah,Jambi;15;1571
J A M B I;KOTA JAMBI;1571162S;RS KAMBANG;Jl. Kol. Amir Hamzah No. 35 kel. selamat Jambi;15;1571
J A M B I;KOTA JAMBI;1571161;RSIA Annisa Jambi;Jl. Kabia No.4 RT. 01 Kebun Handil;15;1571
J A M B I;KOTA JAMBI;1571159;RS Islam Arafah;Jl. Mpu Gandring No.1 Kebun Jeruk;15;1571
J A M B I;KOTA JAMBI;1571023;Rumkit Tk IV Dr. Bratanata Unang Jambi;Jl. Raden Mattaher no. 33,Jambi;15;1571
J A M B I;KOTA JAMBI;1571045;RS Santa Theresia;Jl. Dr. Sutomo No.19 Jambi;15;1571
J A M B I;KOTA JAMBI;1571136;RS Jiwa Jambi;Jl. Dr. Purwadi Km.9,5,Jambi;15;1571
J A M B I;KOTA JAMBI;1571158;RSUD H. Abdul Manap Kota Jambi;Jl. SK.Rd.Syahbuddin Kec.Kota Baru Jambi;15;1571
J A M B I;KOTA JAMBI;1571067;RS Mayang Medical Centre;Jl. Ir.H. Juanda No.56 Simp III Sipin, Jambi;15;1571
J A M B I;KOTA JAMBI;1571164S;RSIA RIMBO MEDIKA;Jl, Kap, Pattimura Rt.02 No.58 Jambi;15;1571
J A M B I;MERANGIN;1502014;RSUD Kolonel Abundjani/Bangko;jl. Kesehatan No.20, Bangko;15;1502
J A M B I;MUARO JAMBI;1505016;RSUD Muaro Jambi;Jl. Lintas Timur komp.perkantoran bukit cinto kenang;15;1505
J A M B I;MUARO JAMBI;1505027;RSUD Sungai Bahar;Jl. Soekarno Hatta;15;1505
J A M B I;MUARO JAMBI;1505028;RSUD Sungai Gelam;Jl. Ketaling KM. 21 Sungai Gelam;15;1505
J A M B I;SAROLANGUN;1503036;RSUD Prof.DR.H.M.Chatib Quzwain;Jl. Lintas Sumatera Km.09 Desa Bukit,Sarolangun;15;1503
J A M B I;TANJUNG JABUNG BARAT;1507010;RSU KH. Daud Arif;Jl. Syarif Hidayatullah,Kuala Tungkal;15;1507
J A M B I;TANJUNG JABUNG TIMUR;1506011;RSUD Nurdin Hamzah;Jl. Keramas Muara,Sabak Barat;15;1506
J A M B I;TEBO;1508013;RSUD Sultan Taha Saifudin;Jl. Sultan Thaha Saifuddin km. 04 Muara Tebo;15;1508
SUMATERA SELATAN;BANYUASIN;1671072;RS Kusta Dr. Rivai Abdullah;Jl. Sungai Kundur Kel Mariana Kec. Banyuasin I;16;1671
SUMATERA SELATAN;BANYUASIN;1607012;RSUD Banyuasin;Jl. Raya Palembang - Betung Km.48,Pangkalan Balai Banyuasin;16;1607
SUMATERA SELATAN;EMPAT LAWANG;1611042;RSUD Tebing Tinggi Kab. Empat Lawang;Jl. Tebing Benteng No. 01 Kel. Kupang Kec. Tebing Tinggi;16;1611
SUMATERA SELATAN;KOTA LUBUK LINGGAU;1674002S;RS AR Bunda Lubuklinggau;Lubuklinggau;16;1674
SUMATERA SELATAN;KOTA LUBUK LINGGAU;1674010;RSU Dr. Sobirin Musirawas;Jl. Yos Sudarso No.13,Lubuk Linggau;16;1674
SUMATERA SELATAN;KOTA LUBUK LINGGAU;1674032;RSUD Siti Aisyiah;Jl. Lapter Silampari Kel.Air Kuti,Lubuk Linggau Timur;16;1674
SUMATERA SELATAN;KOTA PAGAR ALAM;1673031;RSUD Basemah Kota Pagar Alam;Jl. AIS Nasution No.3;16;1673
SUMATERA SELATAN;KOTA PALEMBANG;1671332;RSIA YK MADIRA;Jl. Jendral Sudirman no. 1051 C-D-E KM 3.5;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671024;RS Pertamina Plaju;Komplek Pertamina Plaju, Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671046;RS PT Pusri Palembang;Jl. Mayor MZen,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671061;RS ERNALDI BAHAR;Jl. Tembus Terminal No. 02, KM. 12 Kecamatan Alang Alang Lebar Kota Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671104;RS Boom Baru;Pelabuhan Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671254;RSB Tiara Fatrin;Jl. Rajawali No.495-496,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671276;RS Myria Palembang;Jl. Kol.H.Barlian Km.7,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671312;RS Khusus Paru-Paru Pro.Sumatera Selatan;Jl. Merdeka No.10,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671331;RS BHAYANGKARA PALEMBANG;JL. JENDERAL SUDIRMAN KM 4,5 Palembang Sumatera Selatan;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671333;RS PELABUHAN PALEMBANG;Jl. Mayor Memet Sastra Wirya No.1 Boom Baru;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671328S;RSK GM Provinsi Sumatera Selatan;Jl. kol. H. Burlian KM. 6 Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671329S;RSIA Widiyanti;jl. Sirna Raga No. 1631 A-F Kenten;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671013;RSU Dr. Mohammad Hoesin;Jl. Jend.Sudirman KM 3.5,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671035;Rumkit Tk II Dr. AK Gani Palembang;Jl. S M Badaruddin II no I Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671094;RS Mata Sriwijaya Eye Centre Palembang;Jl. Jenderal Sudirman No. 502 Km.4,5, Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671050;RS Charitas;Jl. Sudirman 1054,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671083;RS Siti Khadijah;Jl. Demang Lebar Daun,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671243;RSB Bunda;Jl. Demang Lebar Daun,Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671325;RS HERMINA PALEMBANG;JL. BASUKI RAHMAT NO 897 RT 897 RT 11 RW 003 PALEMBANG;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671265;RSUD Palembang Bari;Jl. Panca Usaha No.1 Kel. 5 ulu Seb. Ulu I, PALEMBANG;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671301;RS Muhammadiyah Palembang;Jl. A. Yani 13 Ulu, Palembang;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671323;RS Khusus Mata Masyarakat;Jl. Kol. H. Burlian KM.6;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671324;RSIA RIKA AMELIA;Jl. Sultan Machmud Badaruddin II No. 18 Rt. 17 Rw. 04 Kel. Alang-Alang Lebar KM 11;16;1671
SUMATERA SELATAN;KOTA PALEMBANG;1671327;RS Karya Asih Charitas;JL.BETAWI RAYA NO 1340 RT 22 RW 06 PALEMBANG;16;1671
SUMATERA SELATAN;KOTA PRABUMULIH;1672026;RS Pertamina Prabumulih;Jl. Kesehatan No.100,Prabumulih;16;1672
SUMATERA SELATAN;KOTA PRABUMULIH;1672015;RSU Prabumulih;Jl. Lingkar, Kel. Gunung Ibul, Kec. Prabumulih Timur;16;1672
SUMATERA SELATAN;KOTA PRABUMULIH;1672074;RS AR Bunda Prabumulih;Jl. Angkatan 45 Kel.Prabumulih Timur;16;1672
